% Model:              Untitled.mph
% Version:            COMSOL 6.3.0.290
% Date:               Aug 28 2026, 18:55
% Dimension:          3
% Nodes:              10000
% Expressions:        3
% Description:        Bx, By, Bz
% Length unit:        mm
% x             y              z              mfnc.Bx (T)    mfnc.By (T)    mfnc.Bz (T)
-47.000         51.000         -20.000        7.9050E-4      -0.0028810     -1.5074E-4
-45.000         51.000         -20.000        7.8809E-4      -0.0029359     -1.6003E-4
-43.000         51.000         -20.000        7.8749E-4      -0.0029972     -1.6629E-4
-41.000         51.000         -20.000        7.8599E-4      -0.0030636     -1.7106E-4
-39.000         51.000         -20.000        7.8241E-4      -0.0031366     -1.7394E-4
-37.000         51.000         -20.000        7.7495E-4      -0.0032152     -1.7523E-4
-35.000         51.000         -20.000        7.6061E-4      -0.0032999     -1.7864E-4
-33.000         51.000         -20.000        7.4200E-4      -0.0033893     -1.7947E-4
-31.000         51.000         -20.000        7.1377E-4      -0.0034801     -1.7921E-4
-29.000         51.000         -20.000        6.7674E-4      -0.0035724     -1.7905E-4
-27.000         51.000         -20.000        6.3037E-4      -0.0036636     -1.7967E-4
-25.000         51.000         -20.000        5.7256E-4      -0.0037531     -1.8200E-4
-23.000         51.000         -20.000        5.0801E-4      -0.0038377     -1.8845E-4
-21.000         51.000         -20.000        4.3285E-4      -0.0039137     -1.9461E-4
-19.000         51.000         -20.000        3.5055E-4      -0.0039813     -2.0375E-4
-17.000         51.000         -20.000        2.6151E-4      -0.0040394     -2.2063E-4
-15.000         51.000         -20.000        1.6765E-4      -0.0040862     -2.3624E-4
-13.000         51.000         -20.000        7.2876E-5      -0.0041177     -2.5553E-4
-11.000         51.000         -20.000        -2.4219E-5     -0.0041370     -2.7961E-4
-9.0000         51.000         -20.000        -1.1927E-4     -0.0041426     -3.0910E-4
-7.0000         51.000         -20.000        -2.1046E-4     -0.0041357     -3.3912E-4
-5.0000         51.000         -20.000        -2.9506E-4     -0.0041150     -3.7442E-4
-3.0000         51.000         -20.000        -3.7222E-4     -0.0040820     -4.1042E-4
-1.0000         51.000         -20.000        -4.3915E-4     -0.0040410     -4.4862E-4
1.0000          51.000         -20.000        -4.9522E-4     -0.0039907     -4.8559E-4
3.0000          51.000         -20.000        -5.3870E-4     -0.0039352     -5.2245E-4
5.0000          51.000         -20.000        -5.6727E-4     -0.0038752     -5.5870E-4
7.0000          51.000         -20.000        -5.8435E-4     -0.0038135     -5.9438E-4
9.0000          51.000         -20.000        -5.8603E-4     -0.0037548     -6.2828E-4
11.000          51.000         -20.000        -5.7405E-4     -0.0037009     -6.5639E-4
13.000          51.000         -20.000        -5.4980E-4     -0.0036534     -6.8302E-4
15.000          51.000         -20.000        -5.1336E-4     -0.0036156     -7.0050E-4
17.000          51.000         -20.000        -4.6892E-4     -0.0035914     -7.1436E-4
19.000          51.000         -20.000        -4.1605E-4     -0.0035823     -7.2186E-4
21.000          51.000         -20.000        -3.5920E-4     -0.0035888     -7.2454E-4
23.000          51.000         -20.000        -3.0139E-4     -0.0036134     -7.2020E-4
25.000          51.000         -20.000        -2.4650E-4     -0.0036558     -7.0585E-4
27.000          51.000         -20.000        -1.9572E-4     -0.0037189     -6.8507E-4
29.000          51.000         -20.000        -1.5555E-4     -0.0037996     -6.5982E-4
31.000          51.000         -20.000        -1.2827E-4     -0.0038951     -6.2895E-4
33.000          51.000         -20.000        -1.1805E-4     -0.0040053     -5.9552E-4
35.000          51.000         -20.000        -1.3022E-4     -0.0041292     -5.5271E-4
37.000          51.000         -20.000        -1.6128E-4     -0.0042610     -5.1319E-4
39.000          51.000         -20.000        -2.2098E-4     -0.0043947     -4.6854E-4
41.000          51.000         -20.000        -3.0641E-4     -0.0045263     -4.3172E-4
43.000          51.000         -20.000        -4.1829E-4     -0.0046523     -3.9495E-4
45.000          51.000         -20.000        -5.6342E-4     -0.0047701     -3.6206E-4
47.000          51.000         -20.000        -7.2789E-4     -0.0048661     -3.3869E-4
49.000          51.000         -20.000        -9.1874E-4     -0.0049400     -3.2438E-4
51.000          51.000         -20.000        -0.0011310     -0.0049866     -3.2322E-4
53.000          51.000         -20.000        -0.0013595     -0.0050015     -3.2762E-4
55.000          51.000         -20.000        -0.0015984     -0.0049767     -3.4958E-4
57.000          51.000         -20.000        -0.0018460     -0.0049166     -3.8022E-4
59.000          51.000         -20.000        -0.0020923     -0.0048142     -4.2546E-4
61.000          51.000         -20.000        -0.0023285     -0.0046673     -4.8723E-4
63.000          51.000         -20.000        -0.0025563     -0.0044855     -5.5585E-4
65.000          51.000         -20.000        -0.0027621     -0.0042658     -6.3637E-4
67.000          51.000         -20.000        -0.0029444     -0.0040084     -7.3058E-4
69.000          51.000         -20.000        -0.0030930     -0.0037269     -8.2634E-4
71.000          51.000         -20.000        -0.0032149     -0.0034244     -9.2601E-4
73.000          51.000         -20.000        -0.0032948     -0.0031037     -0.0010223
75.000          51.000         -20.000        -0.0033426     -0.0027682     -0.0011233
77.000          51.000         -20.000        -0.0033594     -0.0024352     -0.0012141
79.000          51.000         -20.000        -0.0033355     -0.0021032     -0.0013013
81.000          51.000         -20.000        -0.0032827     -0.0017745     -0.0013781
83.000          51.000         -20.000        -0.0032043     -0.0014645     -0.0014522
85.000          51.000         -20.000        -0.0030989     -0.0011692     -0.0015098
87.000          51.000         -20.000        -0.0029749     -8.9178E-4     -0.0015572
89.000          51.000         -20.000        -0.0028322     -6.3719E-4     -0.0015931
91.000          51.000         -20.000        -0.0026786     -4.0688E-4     -0.0016164
93.000          51.000         -20.000        -0.0025150     -1.9922E-4     -0.0016305
95.000          51.000         -20.000        -0.0023489     -1.3608E-5     -0.0016352
97.000          51.000         -20.000        -0.0021813     1.4654E-4      -0.0016314
99.000          51.000         -20.000        -0.0020134     2.8599E-4      -0.0016153
-99.000         53.000         -20.000        0.0010366      -9.5871E-4     -1.4971E-4
-97.000         53.000         -20.000        0.0010590      -0.0010296     -1.4547E-4
-95.000         53.000         -20.000        0.0010789      -0.0011036     -1.3959E-4
-93.000         53.000         -20.000        0.0010963      -0.0011815     -1.3424E-4
-91.000         53.000         -20.000        0.0011098      -0.0012620     -1.2896E-4
-89.000         53.000         -20.000        0.0011193      -0.0013437     -1.2307E-4
-87.000         53.000         -20.000        0.0011258      -0.0014291     -1.1639E-4
-85.000         53.000         -20.000        0.0011266      -0.0015154     -1.1097E-4
-83.000         53.000         -20.000        0.0011237      -0.0016011     -1.0548E-4
-81.000         53.000         -20.000        0.0011159      -0.0016876     -1.0022E-4
-79.000         53.000         -20.000        0.0011034      -0.0017735     -9.6812E-5
-77.000         53.000         -20.000        0.0010864      -0.0018566     -9.4324E-5
-75.000         53.000         -20.000        0.0010651      -0.0019378     -9.1306E-5
-73.000         53.000         -20.000        0.0010408      -0.0020163     -9.0703E-5
-71.000         53.000         -20.000        0.0010133      -0.0020904     -9.3800E-5
-69.000         53.000         -20.000        9.8294E-4      -0.0021599     -9.3728E-5
-67.000         53.000         -20.000        9.5208E-4      -0.0022254     -9.7289E-5
-65.000         53.000         -20.000        9.2045E-4      -0.0022855     -1.0409E-4
-63.000         53.000         -20.000        8.8925E-4      -0.0023414     -1.1003E-4
-61.000         53.000         -20.000        8.5974E-4      -0.0023940     -1.1880E-4
-59.000         53.000         -20.000        8.3286E-4      -0.0024424     -1.2716E-4
-57.000         53.000         -20.000        8.0864E-4      -0.0024879     -1.3833E-4
-55.000         53.000         -20.000        7.8814E-4      -0.0025327     -1.4752E-4
-53.000         53.000         -20.000        7.7106E-4      -0.0025767     -1.5846E-4
-51.000         53.000         -20.000        7.5748E-4      -0.0026211     -1.6869E-4
-49.000         53.000         -20.000        7.4667E-4      -0.0026676     -1.7776E-4
-47.000         53.000         -20.000        7.3835E-4      -0.0027165     -1.8808E-4
-45.000         53.000         -20.000        7.3233E-4      -0.0027696     -1.9568E-4
-43.000         53.000         -20.000        7.2615E-4      -0.0028267     -2.0473E-4
-41.000         53.000         -20.000        7.1915E-4      -0.0028883     -2.0882E-4
-39.000         53.000         -20.000        7.0984E-4      -0.0029546     -2.1379E-4
-37.000         53.000         -20.000        6.9741E-4      -0.0030253     -2.1845E-4
-35.000         53.000         -20.000        6.8048E-4      -0.0031004     -2.2133E-4
-33.000         53.000         -20.000        6.5780E-4      -0.0031783     -2.2571E-4
-31.000         53.000         -20.000        6.2806E-4      -0.0032577     -2.2805E-4
-29.000         53.000         -20.000        5.9094E-4      -0.0033372     -2.2888E-4
-27.000         53.000         -20.000        5.4668E-4      -0.0034160     -2.3627E-4
-25.000         53.000         -20.000        4.9360E-4      -0.0034917     -2.4055E-4
-23.000         53.000         -20.000        4.3296E-4      -0.0035634     -2.4566E-4
-21.000         53.000         -20.000        3.6561E-4      -0.0036285     -2.5495E-4
-19.000         53.000         -20.000        2.9292E-4      -0.0036859     -2.6659E-4
-17.000         53.000         -20.000        2.1452E-4      -0.0037342     -2.8046E-4
-15.000         53.000         -20.000        1.3192E-4      -0.0037733     -3.0057E-4
-13.000         53.000         -20.000        4.7676E-5      -0.0038008     -3.1864E-4
-11.000         53.000         -20.000        -3.6453E-5     -0.0038175     -3.4176E-4
-9.0000         53.000         -20.000        -1.1810E-4     -0.0038227     -3.6607E-4
-7.0000         53.000         -20.000        -1.9689E-4     -0.0038169     -3.9382E-4
-5.0000         53.000         -20.000        -2.7125E-4     -0.0038000     -4.2257E-4
-3.0000         53.000         -20.000        -3.3901E-4     -0.0037740     -4.5558E-4
-1.0000         53.000         -20.000        -3.9760E-4     -0.0037399     -4.8751E-4
1.0000          53.000         -20.000        -4.4682E-4     -0.0036995     -5.2025E-4
3.0000          53.000         -20.000        -4.8592E-4     -0.0036536     -5.5518E-4
5.0000          53.000         -20.000        -5.1362E-4     -0.0036050     -5.8519E-4
7.0000          53.000         -20.000        -5.3001E-4     -0.0035559     -6.1528E-4
9.0000          53.000         -20.000        -5.3464E-4     -0.0035082     -6.4340E-4
11.000          53.000         -20.000        -5.2854E-4     -0.0034652     -6.6789E-4
13.000          53.000         -20.000        -5.1276E-4     -0.0034280     -6.9014E-4
15.000          53.000         -20.000        -4.8661E-4     -0.0033995     -7.0753E-4
17.000          53.000         -20.000        -4.5333E-4     -0.0033811     -7.1978E-4
19.000          53.000         -20.000        -4.1507E-4     -0.0033754     -7.2503E-4
21.000          53.000         -20.000        -3.7506E-4     -0.0033835     -7.2849E-4
23.000          53.000         -20.000        -3.3383E-4     -0.0034061     -7.2519E-4
25.000          53.000         -20.000        -2.9456E-4     -0.0034438     -7.1627E-4
27.000          53.000         -20.000        -2.6012E-4     -0.0034965     -7.0483E-4
29.000          53.000         -20.000        -2.3620E-4     -0.0035635     -6.8170E-4
31.000          53.000         -20.000        -2.2428E-4     -0.0036427     -6.5976E-4
33.000          53.000         -20.000        -2.2567E-4     -0.0037337     -6.3629E-4
35.000          53.000         -20.000        -2.4376E-4     -0.0038338     -6.0456E-4
